route_id,service_id,direction_id,trip_id
132,81,0,23601
132,81,0,24225
132,81,0,24636
132,81,0,24887
132,81,0,26312
132,81,0,2678
132,81,0,26839
132,81,0,26874
132,81,0,27018
132,81,0,27409
132,81,0,28925
132,81,0,30398
132,81,0,30664
132,81,0,31137
132,81,0,32693
132,81,0,3291
132,81,0,33219
132,81,0,33546
132,81,0,33567
132,81,0,33970
132,81,0,34441
132,81,0,35564
132,81,0,35697
132,81,0,35923
132,81,0,36204
132,81,0,36419
132,81,0,36750
132,81,0,37520
132,81,0,38079
132,81,0,38397
132,81,0,40146
132,81,0,4089
132,81,0,40919
132,81,0,41718
132,81,0,42475
132,81,0,42833
132,81,0,43451
132,81,0,44118
132,81,0,44124
132,81,0,44147
132,81,0,451
132,81,0,45826
132,81,0,45838
132,81,0,46866
132,81,0,48042
132,81,0,48815
132,81,0,49113
132,81,0,49728
132,81,0,52130
132,81,0,52799
132,81,0,53282
132,81,0,54250
132,81,0,54627
132,81,0,55027
132,81,0,55047
132,81,0,55226
132,81,0,56890
132,81,0,57108
132,81,0,57119
132,81,0,57499
132,81,0,5784
132,81,0,57930
132,81,0,58218
132,81,0,59314
132,81,0,60478
132,81,0,61087
132,81,0,61281
132,81,0,61389
132,81,0,61424
132,81,0,61919
132,81,0,62264
132,81,0,62524
132,81,0,62785
132,81,0,63059
132,81,0,63085
132,81,0,63578
132,81,0,64260
132,81,0,64426
132,81,0,64814
132,81,0,64959
132,81,0,65765
132,81,0,66026
132,81,0,66355
132,81,0,66430
132,81,0,66754
132,81,0,67927
132,81,0,68201
132,81,0,69153
132,81,0,69240
132,81,0,69563
132,81,0,69751
132,81,0,69840
132,81,0,70248
132,81,0,70349
132,81,0,70401
132,81,0,70517
132,81,0,706
132,81,0,70926
132,81,0,71170
132,81,0,7275
132,81,0,8335
132,81,0,8406
132,81,0,8927
132,81,0,9202
132,81,0,9651
132,82,0,10152
132,82,0,10775
132,82,0,10930
132,82,0,11748
132,82,0,12818
132,82,0,14484
132,82,0,14771
132,82,0,16138
132,82,0,16431
132,82,0,17976
132,82,0,19250
132,82,0,19265
132,82,0,20580
132,82,0,20895
132,82,0,21931
132,82,0,22083
132,82,0,22132
132,82,0,23338
132,82,0,24534
132,82,0,25575
132,82,0,3181
132,82,0,33229
132,82,0,33283
132,82,0,33612
132,82,0,3605
132,82,0,38891
132,82,0,40142
132,82,0,40364
132,82,0,41495
132,82,0,42090
132,82,0,43246
132,82,0,44369
132,82,0,45150
132,82,0,4626
132,82,0,46710
132,82,0,51646
132,82,0,53013
132,82,0,53261
132,82,0,53362
132,82,0,54277
132,82,0,57942
132,82,0,60547
132,82,0,61512
132,82,0,6208
132,82,0,62698
132,82,0,64150
132,82,0,65121
132,82,0,65171
132,82,0,65550
132,82,0,68770
132,82,0,69710
132,82,0,69837
132,82,0,70268
132,82,0,70843
132,82,0,7126
132,82,0,8079
132,82,0,8957
132,82,0,9183
132,82,0,9857
132,83,0,10233
132,83,0,11816
132,83,0,12318
132,83,0,14721
132,83,0,14807
132,83,0,14851
132,83,0,15126
132,83,0,15278
132,83,0,15284
132,83,0,15461
132,83,0,16707
132,83,0,19457
132,83,0,19774
132,83,0,20093
132,83,0,20334
132,83,0,22490
132,83,0,22508
132,83,0,22682
132,83,0,23330
132,83,0,23623
132,83,0,23731
132,83,0,26228
132,83,0,26659
132,83,0,26915
132,83,0,27696
132,83,0,27999
132,83,0,28510
132,83,0,29190
132,83,0,30578
132,83,0,31800
132,83,0,32006
132,83,0,33086
132,83,0,34375
132,83,0,34393
132,83,0,34971
132,83,0,3602
132,83,0,37804
132,83,0,38476
132,83,0,39568
132,83,0,40710
132,83,0,41920
132,83,0,42565
132,83,0,42946
132,83,0,42991
132,83,0,43086
132,83,0,435
132,83,0,44318
132,83,0,44363
132,83,0,45798
132,83,0,46684
132,83,0,46943
132,83,0,47844
132,83,0,49634
132,83,0,50073
132,83,0,50502
132,83,0,50532
132,83,0,51036
132,83,0,52059
132,83,0,53063
132,83,0,57331
132,83,0,57573
132,83,0,57586
132,83,0,57866
132,83,0,58080
132,83,0,59053
132,83,0,59847
132,83,0,61940
132,83,0,62107
132,83,0,62402
132,83,0,6244
132,83,0,63095
132,83,0,63333
132,83,0,63812
132,83,0,64422
132,83,0,65957
132,83,0,66027
132,83,0,66493
132,83,0,67222
132,83,0,67398
132,83,0,67564
132,83,0,68115
132,83,0,68209
132,83,0,69812
132,83,0,69813
132,83,0,69832
132,83,0,70641
132,83,0,71019
132,83,0,71199
132,83,0,7331
132,83,0,7867
132,83,0,9103
132,83,0,9747
132,83,0,992
132,84,0,14286
132,84,0,22503
132,84,0,28424
132,84,0,48079
132,84,0,61261
132,84,0,67220
132,85,0,24753
132,87,0,38542
132,90,0,27441
132,92,0,61108
132,93,0,22037
132,93,0,36039
132,94,0,19756
132,96,0,69093
132,98,0,32095
133,103,0,13122
133,103,0,15164
133,103,0,15855
133,103,0,1774
133,103,0,17884
133,103,0,20900
133,103,0,21975
133,103,0,2264
133,103,0,22856
133,103,0,24061
133,103,0,24754
133,103,0,24859
133,103,0,25327
133,103,0,26008
133,103,0,27341
133,103,0,28489
133,103,0,29188
133,103,0,29745
133,103,0,30237
133,103,0,30271
133,103,0,3129
133,103,0,32001
133,103,0,32040
133,103,0,3369
133,103,0,42197
133,103,0,43183
133,103,0,43244
133,103,0,44920
133,103,0,49250
133,103,0,51458
133,103,0,53364
133,103,0,5404
133,103,0,54477
133,103,0,56250
133,103,0,57872
133,103,0,59321
133,103,0,61580
133,103,0,62133
133,103,0,67037
133,103,0,7768
133,103,0,780
133,103,0,8739
133,112,0,2712
133,112,0,30654
133,112,0,66682
133,120,0,11484
133,120,0,12878
133,120,0,15310
133,120,0,23070
133,120,0,23991
133,120,0,28036
133,120,0,29106
133,120,0,31619
133,120,0,34575
133,120,0,34799
133,120,0,35419
133,120,0,39279
133,120,0,45185
133,120,0,49540
133,120,0,52777
133,120,0,53419
133,120,0,56136
133,120,0,61686
133,120,0,62
133,120,0,67217
133,120,0,68952
133,120,0,701
133,120,0,7465
133,120,0,9172
133,132,0,10903
133,132,0,11178
133,132,0,33146
133,132,0,53584
133,132,0,66704
133,79,0,24510
133,79,0,27272
133,79,0,31290
133,79,0,52437
133,79,0,53923
133,79,0,57475
133,79,0,60415
133,79,0,69584
133,79,0,8717
133,80,0,10369
133,80,0,11741
133,80,0,12401
133,80,0,12769
133,80,0,13459
133,80,0,13859
133,80,0,13899
133,80,0,14354
133,80,0,15683
133,80,0,15761
133,80,0,16146
133,80,0,16569
133,80,0,16814
133,80,0,17537
133,80,0,17679
133,80,0,18111
133,80,0,18414
133,80,0,18727
133,80,0,19496
133,80,0,19637
133,80,0,21043
133,80,0,21327
133,80,0,2171
133,80,0,21813
133,80,0,21934
133,80,0,2318
133,80,0,25665
133,80,0,26381
133,80,0,26641
133,80,0,2675
133,80,0,26832
133,80,0,26993
133,80,0,2749
133,80,0,27994
133,80,0,28106
133,80,0,28826
133,80,0,28839
133,80,0,29105
133,80,0,29708
133,80,0,29977
133,80,0,30165
133,80,0,30275
133,80,0,30477
133,80,0,30627
133,80,0,30656
133,80,0,30710
133,80,0,30713
133,80,0,30802
133,80,0,30812
133,80,0,31175
133,80,0,3143
133,80,0,32148
133,80,0,32455
133,80,0,32457
133,80,0,33006
133,80,0,33066
133,80,0,3386
133,80,0,34627
133,80,0,36732
133,80,0,37467
133,80,0,39044
133,80,0,39059
133,80,0,39480
133,80,0,39890
133,80,0,40342
133,80,0,41129
133,80,0,41259
133,80,0,41884
133,80,0,41941
133,80,0,42054
133,80,0,43219
133,80,0,44382
133,80,0,44668
133,80,0,44788
133,80,0,4479
133,80,0,45064
133,80,0,4653
133,80,0,47309
133,80,0,47443
133,80,0,47445
133,80,0,47467
133,80,0,48344
133,80,0,48804
133,80,0,49037
133,80,0,5051
133,80,0,50954
133,80,0,50967
133,80,0,51599
133,80,0,52536
133,80,0,52540
133,80,0,54273
133,80,0,55061
133,80,0,5515
133,80,0,55274
133,80,0,55692
133,80,0,56172
133,80,0,56664
133,80,0,56756
133,80,0,5679
133,80,0,56905
133,80,0,57736
133,80,0,58186
133,80,0,58325
133,80,0,58925
133,80,0,59512
133,80,0,59809
133,80,0,61505
133,80,0,61896
133,80,0,61911
133,80,0,62246
133,80,0,62435
133,80,0,62561
133,80,0,6284
133,80,0,64220
133,80,0,64335
133,80,0,64528
133,80,0,64601
133,80,0,64759
133,80,0,65265
133,80,0,66068
133,80,0,66260
133,80,0,67471
133,80,0,67687
133,80,0,68264
133,80,0,68311
133,80,0,6905
133,80,0,69345
133,80,0,69404
133,80,0,7982
133,80,0,8076
133,80,0,8222
133,80,0,8989
133,80,0,9165
133,80,0,9546
133,80,0,9733
133,80,0,9930
133,81,0,1043
133,81,0,10636
133,81,0,10881
133,81,0,10886
133,81,0,10909
133,81,0,11167
133,81,0,1177
133,81,0,11968
133,81,0,12526
133,81,0,12924
133,81,0,1310
133,81,0,13221
133,81,0,13660
133,81,0,13718
133,81,0,13891
133,81,0,14397
133,81,0,14443
133,81,0,14647
133,81,0,1477
133,81,0,1574
133,81,0,16997
133,81,0,17689
133,81,0,17704
133,81,0,17771
133,81,0,17878
133,81,0,18242
133,81,0,19331
133,81,0,19480
133,81,0,19587
133,81,0,20344
133,81,0,2092
133,81,0,2278
133,81,0,22786
133,81,0,22939
133,81,0,22991
133,81,0,23662
133,81,0,24074
133,81,0,24378
133,81,0,24690
133,81,0,25116
133,81,0,2544
133,81,0,26260
133,81,0,26514
133,81,0,26986
133,81,0,27014
133,81,0,27126
133,81,0,27433
133,81,0,27448
133,81,0,27874
133,81,0,28026
133,81,0,28223
133,81,0,28840
133,81,0,29248
133,81,0,29250
133,81,0,29889
133,81,0,30006
133,81,0,30520
133,81,0,3188
133,81,0,32079
133,81,0,32985
133,81,0,33167
133,81,0,33648
133,81,0,33763
133,81,0,33887
133,81,0,34362
133,81,0,34611
133,81,0,34658
133,81,0,3515
133,81,0,37217
133,81,0,37675
133,81,0,38435
133,81,0,38792
133,81,0,39153
133,81,0,39286
133,81,0,4023
133,81,0,40786
133,81,0,40898
133,81,0,41217
133,81,0,41324
133,81,0,41686
133,81,0,41763
133,81,0,41773
133,81,0,42472
133,81,0,4257
133,81,0,42682
133,81,0,43009
133,81,0,43125
133,81,0,43392
133,81,0,43449
133,81,0,43737
133,81,0,43855
133,81,0,43976
133,81,0,44121
133,81,0,44951
133,81,0,45495
133,81,0,45511
133,81,0,45725
133,81,0,46081
133,81,0,46430
133,81,0,46952
133,81,0,4754
133,81,0,47734
133,81,0,48163
133,81,0,48677
133,81,0,49829
133,81,0,50068
133,81,0,50276
133,81,0,51448
133,81,0,51571
133,81,0,51751
133,81,0,5197
133,81,0,53438
133,81,0,53944
133,81,0,54211
133,81,0,54266
133,81,0,54670
133,81,0,54729
133,81,0,55144
133,81,0,55238
133,81,0,55360
133,81,0,55458
133,81,0,56167
133,81,0,56360
133,81,0,56854
133,81,0,57898
133,81,0,58513
133,81,0,59420
133,81,0,59438
133,81,0,59507
133,81,0,60187
133,81,0,60624
133,81,0,60794
133,81,0,60845
133,81,0,61485
133,81,0,62042
133,81,0,62637
133,81,0,63401
133,81,0,63898
133,81,0,63923
133,81,0,64
133,81,0,64325
133,81,0,64600
133,81,0,65245
133,81,0,65328
133,81,0,66044
133,81,0,66292
133,81,0,66371
133,81,0,66606
133,81,0,66955
133,81,0,67066
133,81,0,67321
133,81,0,6819
133,81,0,68571
133,81,0,68783
133,81,0,6912
133,81,0,69360
133,81,0,6968
133,81,0,69845
133,81,0,69976
133,81,0,70307
133,81,0,8304
133,81,0,874
133,81,0,9621
133,82,0,15960
133,82,0,16437
133,82,0,21070
133,82,0,25290
133,82,0,26676
133,82,0,31957
133,82,0,35454
133,82,0,36316
133,82,0,3929
133,82,0,41859
133,82,0,48907
133,82,0,52469
133,82,0,64763
133,82,0,8707
133,83,0,16977
133,83,0,17732
133,83,0,32398
133,83,0,32736
133,83,0,40460
133,83,0,40629
133,83,0,40717
133,83,0,48572
133,83,0,49216
133,83,0,51714
133,83,0,58687
133,83,0,65422
133,83,0,67527
133,83,0,9611
133,84,0,10457
133,84,0,35709
133,84,0,39521
133,84,0,48500
133,84,0,53538
133,84,0,6028
133,84,0,64261
133,85,0,11217
133,85,0,12285
133,85,0,13532
133,85,0,14079
133,85,0,14096
133,85,0,14274
133,85,0,14359
133,85,0,14599
133,85,0,16549
133,85,0,19218
133,85,0,19546
133,85,0,21560
133,85,0,22021
133,85,0,22069
133,85,0,22184
133,85,0,22886
133,85,0,24691
133,85,0,26095
133,85,0,27357
133,85,0,29600
133,85,0,30268
133,85,0,30333
133,85,0,31014
133,85,0,32449
133,85,0,32789
133,85,0,32953
133,85,0,33511
133,85,0,34142
133,85,0,35226
133,85,0,36244
133,85,0,39484
133,85,0,4024
133,85,0,42894
133,85,0,42954
133,85,0,45284
133,85,0,4677
133,85,0,47180
133,85,0,47742
133,85,0,47948
133,85,0,48809
133,85,0,50349
133,85,0,51393
133,85,0,51560
133,85,0,53397
133,85,0,53661
133,85,0,5576
133,85,0,56228
133,85,0,57196
133,85,0,59461
133,85,0,60416
133,85,0,62058
133,85,0,6378
133,85,0,64523
133,85,0,64643
133,85,0,66518
133,85,0,67649
133,85,0,68013
133,85,0,68988
133,85,0,69141
133,85,0,69323
133,85,0,69670
133,85,0,70398
133,85,0,71087
133,85,0,7550
133,86,0,22936
133,86,0,23317
133,86,0,4523
133,86,0,56926
133,86,0,59200
133,88,0,12747
133,88,0,1342
133,88,0,15202
133,88,0,18387
133,88,0,29129
133,88,0,30251
133,88,0,39716
133,88,0,41498
133,88,0,44456
133,88,0,51399
133,88,0,56623
133,88,0,57436
133,88,0,59790
133,88,0,8483
133,89,0,10204
133,89,0,10232
133,89,0,11301
133,89,0,11519
133,89,0,11849
133,89,0,13337
133,89,0,13472
133,89,0,13487
133,89,0,14064
133,89,0,14881
133,89,0,15138
133,89,0,16016
133,89,0,16180
133,89,0,16452
133,89,0,17201
133,89,0,17619
133,89,0,1799
133,89,0,19524
133,89,0,19541
133,89,0,1998
133,89,0,21757
133,89,0,24683
133,89,0,24924
133,89,0,25899
133,89,0,26350
133,89,0,26421
133,89,0,2719
133,89,0,27765
133,89,0,2779
133,89,0,27791
133,89,0,28119
133,89,0,28718
133,89,0,29578
133,89,0,29862
133,89,0,30452
133,89,0,30549
133,89,0,35018
133,89,0,35076
133,89,0,35270
133,89,0,3630
133,89,0,38219
133,89,0,38722
133,89,0,3906
133,89,0,39770
133,89,0,39989
133,89,0,42872
133,89,0,44590
133,89,0,44694
133,89,0,45794
133,89,0,46022
133,89,0,46273
133,89,0,48098
133,89,0,48559
133,89,0,48840
133,89,0,50693
133,89,0,51901
133,89,0,53071
133,89,0,53222
133,89,0,54279
133,89,0,55187
133,89,0,55787
133,89,0,55805
133,89,0,5601
133,89,0,56935
133,89,0,57027
133,89,0,57393
133,89,0,58335
133,89,0,58444
133,89,0,58779
133,89,0,59206
133,89,0,59433
133,89,0,61912
133,89,0,62028
133,89,0,64193
133,89,0,66747
133,89,0,68742
133,89,0,8439
133,89,0,8596
133,89,0,8659
133,89,0,942
133,89,0,9502
133,89,0,9584
133,89,0,9616
133,90,0,10258
133,90,0,1057
133,90,0,10882
133,90,0,11170
133,90,0,11282
133,90,0,11356
133,90,0,11464
133,90,0,12433
133,90,0,12691
133,90,0,13019
133,90,0,13222
133,90,0,14575
133,90,0,14754
133,90,0,151
133,90,0,15528
133,90,0,15576
133,90,0,15854
133,90,0,16175
133,90,0,16236
133,90,0,16264
133,90,0,16515
133,90,0,16798
133,90,0,16889
133,90,0,17210
133,90,0,17589
133,90,0,1763
133,90,0,18123
133,90,0,19374
133,90,0,1954
133,90,0,19658
133,90,0,19717
133,90,0,20288
133,90,0,20812
133,90,0,2124
133,90,0,21453
133,90,0,21693
133,90,0,22118
133,90,0,2223
133,90,0,23099
133,90,0,23294
133,90,0,24133
133,90,0,24242
133,90,0,24417
133,90,0,24533
133,90,0,24872
133,90,0,2524
133,90,0,25347
133,90,0,25547
133,90,0,25745
133,90,0,26075
133,90,0,26332
133,90,0,26480
133,90,0,26889
133,90,0,27559
133,90,0,27760
133,90,0,27784
133,90,0,29145
133,90,0,29406
133,90,0,2986
133,90,0,30485
133,90,0,30892
133,90,0,31580
133,90,0,3219
133,90,0,3224
133,90,0,32450
133,90,0,32929
133,90,0,33475
133,90,0,34216
133,90,0,34547
133,90,0,35826
133,90,0,35884
133,90,0,36076
133,90,0,36303
133,90,0,36336
133,90,0,36957
133,90,0,37445
133,90,0,37770
133,90,0,38509
133,90,0,3853
133,90,0,38644
133,90,0,38653
133,90,0,398
133,90,0,40499
133,90,0,41205
133,90,0,43368
133,90,0,43587
133,90,0,43813
133,90,0,44082
133,90,0,44541
133,90,0,44813
133,90,0,4589
133,90,0,46210
133,90,0,47535
133,90,0,47607
133,90,0,48091
133,90,0,48230
133,90,0,48766
133,90,0,48803
133,90,0,49001
133,90,0,49377
133,90,0,49383
133,90,0,49630
133,90,0,53439
133,90,0,53785
133,90,0,54280
133,90,0,54474
133,90,0,54761
133,90,0,54762
133,90,0,54984
133,90,0,55137
133,90,0,56054
133,90,0,5615
133,90,0,56665
133,90,0,57366
133,90,0,57994
133,90,0,58644
133,90,0,5873
133,90,0,59020
133,90,0,59144
133,90,0,59688
133,90,0,59707
133,90,0,60227
133,90,0,60328
133,90,0,60534
133,90,0,60915
133,90,0,60956
133,90,0,61397
133,90,0,61658
133,90,0,62892
133,90,0,63298
133,90,0,63501
133,90,0,6380
133,90,0,63944
133,90,0,64467
133,90,0,65080
133,90,0,65529
133,90,0,65968
133,90,0,6612
133,90,0,66354
133,90,0,66766
133,90,0,6761
133,90,0,67730
133,90,0,68628
133,90,0,6925
133,90,0,69283
133,90,0,70010
133,90,0,70614
133,90,0,71431
133,90,0,7785
133,90,0,8084
133,90,0,8546
133,90,0,9325
133,90,0,939
133,93,0,1864
133,97,0,11954
133,97,0,16905
133,97,0,19716
133,97,0,40820
133,97,0,41350
133,97,0,50303
133,97,0,56450
133,97,0,66618
133,97,0,67191
133,97,0,8816
133,98,0,1201
133,98,0,13022
133,98,0,20428
133,98,0,20902
133,98,0,21118
133,98,0,35411
133,98,0,35866
133,98,0,36231
133,98,0,4178
133,98,0,45158
133,98,0,46779
133,98,0,47828
133,98,0,49438
133,98,0,7844
133,99,0,18436
133,99,0,18557
133,99,0,19320
133,99,0,26300
133,99,0,3295
133,99,0,33979
133,99,0,37448
133,99,0,38266
133,99,0,43032
133,99,0,43490
133,99,0,4976
133,99,0,57093
133,99,0,62476
133,99,0,64357
134,100,0,10678
134,100,0,11996
134,100,0,12411
134,100,0,12826
134,100,0,13608
134,100,0,16869
134,100,0,19201
134,100,0,21236
134,100,0,27368
134,100,0,33739
134,100,0,3658
134,100,0,48810
134,100,0,53191
134,100,0,56924
134,100,0,62312
134,100,0,62942
134,100,0,65546
134,100,0,66393
134,100,0,71055
134,100,0,7176
134,102,0,12222
134,102,0,13659
134,102,0,18080
134,102,0,1956
134,102,0,20565
134,102,0,23497
134,102,0,24220
134,102,0,27862
134,102,0,32927
134,102,0,39869
134,102,0,51136
134,102,0,55419
134,102,0,70799
134,102,0,7514
134,103,0,10442
134,103,0,10553
134,103,0,11132
134,103,0,11412
134,103,0,11422
134,103,0,11616
134,103,0,12037
134,103,0,12086
134,103,0,1245
134,103,0,12494
134,103,0,12558
134,103,0,13591
134,103,0,14098
134,103,0,14252
134,103,0,14422
134,103,0,14840
134,103,0,15098
134,103,0,15169
134,103,0,15835
134,103,0,16201
134,103,0,16722
134,103,0,17255
134,103,0,17664
134,103,0,17845
134,103,0,18116
134,103,0,18290
134,103,0,18493
134,103,0,18818
134,103,0,18862
134,103,0,19673
134,103,0,2014
134,103,0,21071
134,103,0,2111
134,103,0,21690
134,103,0,21780
134,103,0,21817
134,103,0,22058
134,103,0,22257
134,103,0,22309
134,103,0,22341
134,103,0,22557
134,103,0,2316
134,103,0,2436
134,103,0,24749
134,103,0,25065
134,103,0,25499
134,103,0,27119
134,103,0,27555
134,103,0,27736
134,103,0,2798
134,103,0,28353
134,103,0,28692
134,103,0,29706
134,103,0,29722
134,103,0,29825
134,103,0,29864
134,103,0,29955
134,103,0,30089
134,103,0,30990
134,103,0,3115
134,103,0,31207
134,103,0,31912
134,103,0,32202
134,103,0,32216
134,103,0,32683
134,103,0,32778
134,103,0,32848
134,103,0,3312
134,103,0,33126
134,103,0,33764
134,103,0,33969
134,103,0,34099
134,103,0,34416
134,103,0,34757
134,103,0,35175
134,103,0,35535
134,103,0,35536
134,103,0,36173
134,103,0,36613
134,103,0,36703
134,103,0,36975
134,103,0,37074
134,103,0,37387
134,103,0,37896
134,103,0,37904
134,103,0,3811
134,103,0,38345
134,103,0,3874
134,103,0,38805
134,103,0,39189
134,103,0,39475
134,103,0,39923
134,103,0,40758
134,103,0,41303
134,103,0,4193
134,103,0,42099
134,103,0,4222
134,103,0,42657
134,103,0,42835
134,103,0,42980
134,103,0,44173
134,103,0,44493
134,103,0,44557
134,103,0,44657
134,103,0,44770
134,103,0,45191
134,103,0,45266
134,103,0,4594
134,103,0,46026
134,103,0,46269
134,103,0,4642
134,103,0,46743
134,103,0,47462
134,103,0,48362
134,103,0,48639
134,103,0,48705
134,103,0,49171
134,103,0,49843
134,103,0,49858
134,103,0,50241
134,103,0,50392
134,103,0,50581
134,103,0,50672
134,103,0,50690
134,103,0,51735
134,103,0,51883
134,103,0,52228
134,103,0,53173
134,103,0,53278
134,103,0,53867
134,103,0,53893
134,103,0,54100
134,103,0,54404
134,103,0,5457
134,103,0,54676
134,103,0,54703
134,103,0,54725
134,103,0,54741
134,103,0,55252
134,103,0,55402
134,103,0,55544
134,103,0,55851
134,103,0,56121
134,103,0,56871
134,103,0,57171
134,103,0,57657
134,103,0,57959
134,103,0,58013
134,103,0,58499
134,103,0,59358
134,103,0,59597
134,103,0,59946
134,103,0,60293
134,103,0,60576
134,103,0,60698
134,103,0,61137
134,103,0,62214
134,103,0,62272
134,103,0,62285
134,103,0,62699
134,103,0,62772
134,103,0,62816
134,103,0,62932
134,103,0,64070
134,103,0,65239
134,103,0,65400
134,103,0,65741
134,103,0,66250
134,103,0,6666
134,103,0,67024
134,103,0,675
134,103,0,67898
134,103,0,6808
134,103,0,6831
134,103,0,68694
134,103,0,70481
134,103,0,7085
134,103,0,71116
134,103,0,71258
134,103,0,760
134,103,0,7668
134,103,0,7826
134,103,0,7985
134,103,0,8431
134,103,0,8641
134,103,0,8649
134,103,0,9618
134,104,0,10299
134,104,0,14356
134,104,0,15909
134,104,0,16579
134,104,0,16627
134,104,0,21329
134,104,0,25720
134,104,0,2686
134,104,0,31839
134,104,0,32674
134,104,0,37710
134,104,0,38308
134,104,0,39128
134,104,0,40911
134,104,0,41898
134,104,0,42302
134,104,0,43087
134,104,0,43339
134,104,0,44150
134,104,0,45521
134,104,0,45763
134,104,0,46544
134,104,0,46644
134,104,0,46908
134,104,0,47430
134,104,0,49776
134,104,0,50261
134,104,0,50850
134,104,0,51204
134,104,0,51712
134,104,0,52539
134,104,0,53037
134,104,0,55420
134,104,0,58012
134,104,0,60780
134,104,0,61162
134,104,0,65666
134,104,0,6645
134,104,0,66695
134,104,0,67177
134,104,0,70080
134,104,0,70989
134,104,0,9193
134,105,0,10133
134,105,0,11293
134,105,0,19816
134,105,0,2015
134,105,0,21389
134,105,0,2340
134,105,0,23816
134,105,0,262
134,105,0,30894
134,105,0,32995
134,105,0,34168
134,105,0,37214
134,105,0,37863
134,105,0,38010
134,105,0,40691
134,105,0,4143
134,105,0,42270
134,105,0,5092
134,105,0,54111
134,105,0,54380
134,105,0,55113
134,105,0,62304
134,105,0,62842
134,105,0,64076
134,105,0,64638
134,105,0,66391
134,105,0,68054
134,105,0,70224
134,105,0,70784
134,105,0,8693
134,120,0,52134
134,122,0,2213
134,122,0,61572
134,122,0,65232
134,125,0,10460
134,125,0,11894
134,125,0,19563
134,125,0,21066
134,125,0,22747
134,125,0,34212
134,125,0,46564
134,125,0,4680
134,125,0,60611
134,125,0,6995
134,125,0,70697
134,127,0,11827
134,127,0,3724
134,127,0,39895
134,127,0,62461
134,131,0,70505
134,135,0,1510
134,135,0,22736
134,135,0,48876
134,135,0,52988
134,135,0,56
134,135,0,60558
134,135,0,61949
134,135,0,65533
134,137,0,8603
134,166,0,40838
134,79,0,38638
134,79,0,40667
134,80,0,12135
134,80,0,12208
134,80,0,14235
134,80,0,16282
134,80,0,39843
134,80,0,41242
134,80,0,51310
134,80,0,54009
134,80,0,54955
134,80,0,5982
134,80,0,60215
134,80,0,61335
134,80,0,65337
134,80,0,70529
134,80,0,9413
134,81,0,10400
134,81,0,10482
134,81,0,10725
134,81,0,10828
134,81,0,11155
134,81,0,11186
134,81,0,1147
134,81,0,11564
134,81,0,11758
134,81,0,13785
134,81,0,14447
134,81,0,15478
134,81,0,15965
134,81,0,17193
134,81,0,18838
134,81,0,19074
134,81,0,19363
134,81,0,19483
134,81,0,19591
134,81,0,19690
134,81,0,20146
134,81,0,20386
134,81,0,20939
134,81,0,22194
134,81,0,22458
134,81,0,23009
134,81,0,23100
134,81,0,2320
134,81,0,23230
134,81,0,23262
134,81,0,23761
134,81,0,23918
134,81,0,24941
134,81,0,25115
134,81,0,25789
134,81,0,26719
134,81,0,26823
134,81,0,27923
134,81,0,29403
134,81,0,30285
134,81,0,30769
134,81,0,30890
134,81,0,31024
134,81,0,3120
134,81,0,31458
134,81,0,32700
134,81,0,33302
134,81,0,34846
134,81,0,34963
134,81,0,34976
134,81,0,35020
134,81,0,35845
134,81,0,36099
134,81,0,36327
134,81,0,37189
134,81,0,37464
134,81,0,37569
134,81,0,37854
134,81,0,38365
134,81,0,38421
134,81,0,38656
134,81,0,40380
134,81,0,41523
134,81,0,41837
134,81,0,4265
134,81,0,42960
134,81,0,43777
134,81,0,44191
134,81,0,45428
134,81,0,45736
134,81,0,45844
134,81,0,46900
134,81,0,47927
134,81,0,49862
134,81,0,49981
134,81,0,52358
134,81,0,5276
134,81,0,53258
134,81,0,54471
134,81,0,54954
134,81,0,5496
134,81,0,55834
134,81,0,56038
134,81,0,5612
134,81,0,56517
134,81,0,56537
134,81,0,5656
134,81,0,56771
134,81,0,56842
134,81,0,58615
134,81,0,58931
134,81,0,59063
134,81,0,60077
134,81,0,6036
134,81,0,61418
134,81,0,61606
134,81,0,62422
134,81,0,62605
134,81,0,62697
134,81,0,62829
134,81,0,63727
134,81,0,63758
134,81,0,63763
134,81,0,6510
134,81,0,65249
134,81,0,65278
134,81,0,65311
134,81,0,68184
134,81,0,68370
134,81,0,68979
134,81,0,69513
134,81,0,69624
134,81,0,69881
134,81,0,70696
134,81,0,70748
134,81,0,71268
134,81,0,7458
134,81,0,8033
134,81,0,9058
134,81,0,93
134,82,0,10937
134,82,0,12626
134,82,0,13645
134,82,0,13980
134,82,0,14262
134,82,0,14871
134,82,0,15168
134,82,0,15334
134,82,0,15558
134,82,0,1569
134,82,0,16263
134,82,0,20328
134,82,0,21398
134,82,0,23018
134,82,0,25947
134,82,0,26377
134,82,0,26615
134,82,0,26864
134,82,0,2759
134,82,0,28509
134,82,0,2905
134,82,0,29665
134,82,0,29868
134,82,0,30714
134,82,0,31454
134,82,0,32678
134,82,0,34893
134,82,0,35626
134,82,0,37391
134,82,0,37579
134,82,0,38645
134,82,0,39447
134,82,0,39503
134,82,0,39681
134,82,0,40322
134,82,0,41457
134,82,0,42301
134,82,0,45616
134,82,0,45729
134,82,0,45933
134,82,0,47261
134,82,0,48220
134,82,0,48337
134,82,0,51203
134,82,0,51857
134,82,0,534
134,82,0,53554
